title,content,label,id
Cột sóng 5G phát tán Covid-19 gây chết người tại Anh!,"Theo tin từ Nextdoor, nguồn gốc virus corona là từ dịch vụ 5G mới được triển khai ở Vũ Hán và người Anh cũng đang bắt đầu phá triệt những cột sóng 5G ở đây, tránh lây lan bệnh tật..",0,1542
"Lưu ý: "" Chú và cháu trai của bạn cùng lớp của tôi, tốt nghiệp thạc sĩ và làm việc tại Bệnh viện Thâm Quyến. Ông đang được chuyển sang nghiên cứu virus viêm phổi Vũ Hán. Anh ấy chỉ gọi cho tôi và nói với tôi để nói với bạn bè của tôi: Nếu bạn bị sổ mũi và đờm khi bạn bị cảm lạnh, bạn không thể là một loại viêm phổi coronavirus mới, vì viêm phổi coronavirus là ho khan mà không chảy nước mũi. Đây là cách đơn giản nhất để nhận biết. Hãy nói với bạn bè của bạn rằng nếu bạn biết <URL>ều hơn về kiến ​​thức y tế, bạn sẽ có nhận thức rõ hơn về nhận dạng và phòng ngừa. Trưởng khoa tham khảo Đăng lại Lần này, virus Vũ Hán không chịu nhiệt và sẽ bị giết ở nhiệt độ 26-27 độ. Do đó, hãy uống nhiều nước nóng hơn. Bạn có thể nói với bạn bè và người thân của mình uống nhiều nước nóng hơn để ngăn chặn nó. Gần đây trời rất lạnh và uống nước nóng cũng rất thoải mái. Nó không phải là thuốc chữa bệnh và tốt cho cơ thể. Uống nước ấm có hiệu quả đối với tất cả các loại virus. Hãy cố gắng không uống nước đá, hãy nhớ!"" P/s : st Xem thêm",,0,4216
"Ngày 13.3, tại Khu tưởng niệm chiến sĩ Gạc Ma (xã Cam Hải Đông, huyện Cam Lâm, Khánh Hòa), toàn thể lãnh đạo, cán bộ công nhân viên LĐLĐ tỉnh Khánh Hòa tổ chức dâng hương tưởng nhớ các anh hùng liệt sĩ hy sinh trong trận chiến bảo vệ đảo Gạc Ma năm 1988.",,1,169
"📌 PHÁT HIỆN THÊM 1 CA DƯƠNG TÍNH TỪ NGA VỀ NƯỚC, ĐƯỢC CÁCH LY NGAY","
BN327: Bệnh nhân nam, 31 tuổi, có địa chỉ tại Nam Vân, TP. Nam Định, tỉnh Nam Định. Ngày 13/5, bệnh nhân từ Liên bang Nga về Sân bay Vân Đồn trên chuyến bay VN0062, sau khi nhập cảnh được cách ly tập trung tại Trường Quân sự tỉnh Thái Bình. Cùng ngày, được lấy mẫu xét nghiệm và cho kết quả âm tính. Ngày 25/5, Trung tâm Kiểm soát Bệnh tật tỉnh Thái Bình lấy mẫu xét nghiệm lần 4 cho kết quả dương tính vớiSARS-CoV-2. Ngày 26/5, Viện Vệ sinh dịch tễ Trung ương xét nghiệm cho kết quả dương tính vớiSARS-CoV-2. Hiện bệnh nhân được cách ly, điều trị tại Bệnh viện Đa khoa tỉnh Thái Bình.

Như vậy tổng số ca mắc là hành khách trên chuyến bay VN0062 ngày 13/5 là 33 trường hợp. Tất cả được cách ly ngay sau nhập cảnh không có nguy cơ lây bệnh ra cộng đồng, bao gồm 31 hành khách: 28 người cách ly tại Thái Bình, 2 tại Hải Dương, 1 tại Quảng Ninh; và 02 tiếp viên cách ly tại TP. Hồ Chí Minh).",1,2862
"[Liên quan đến gói thầu mua sắm máy xét nghiệm COVID-19 ở Quảng Nam, Thanh tra tỉnh kiến nghị hủy kết quả đấu thầu, yêu cầu tổ chức kiểm điểm Giám đốc Sở Y tế, Giám đốc Sở Tài chính, vì đã vi phạm trong quá trình xây dựng giá, thẩm định giá gói thầu.](<URL>)",,1,137
Chiều 21/5/2020. TOẠ ĐÀM TRỰC TUYẾN VỀ LUẬT KHÁM CHỮA BỆNH (Sửa đổi) 2020 - Báo Người Đại biểu ND tại Văn phòng Quốc hội.,,1,2734
"Có những địa phương, sau khi Luật Tố tụng hành chính năm 2015 có hiệu lực thi hành, Chủ tịch UBND làm văn bản ủy quyền thường xuyên cho Phó chủ tịch tham gia tố tụng. Sau đó, Phó chủ tịch cũng chưa tham gia bất kỳ phiên đối thoại hoặc phiên tòa nào.",,1,3860
"Bắn cá ảo nhưng đổi bằng tiền thật - Sức hút từ trò đỏ đen mang tên ""game bắn cá"" đang khiến cho già, trẻ, lớn, bé ở Lào Cai say mê thâu đêm, suốt sáng. Và hậu quả là gì?",,1,3643
"📌THÔNG TIN CÁC CA BỆNH COVID-19  Tới 6h30 sáng nay (28/3), đã ghi nhận thêm 4 trường hợp mắc mới, nâng tổng số người mắc COVID-19 của Việt Nam lên 169.  Ba ca trong số đó được cách ly ngay sau khi nhập cảnh, không có nguy cơ lây lan ra cộng đồng; ca còn lại có mặt tại nhiều địa điểm như Hà Nội, Hà Giang, Huế, Hội An trước khi được phát hiện dương tính với SARS-COV-2.   I. TÌNH HÌNH CA BỆNH MỚI... CA BỆNH 164 (BN164):  Bệnh nhân nam, 23 tuổi, quốc tịch Việt Nam, có địa chỉ ở Rạch Giá, Kiên Giang. Bệnh nhân là du học sinh tại Anh, về Việt Nam ngày 23/03/2020 trên chuyến bay mang số hiệu VN0054 của Vietnam Airlines (ghế 22K), nhập cảnh tại sân bay Vân Đồn. Bệnh nhân được chuyển về khu cách ly Trung đoàn 855, tỉnh Ninh Bình, mẫu bệnh phẩm được gửi tới Viện Vệ sinh Dịch tễ Trung ương ngày 26/03/2020. Hiện tại bệnh nhân đang được cách ly và điều trị tại Bệnh viện Đa khoa tỉnh Ninh Bình, tình trạng sức khoẻ ổn định. CA BỆNH 165 (BN165): Bệnh nhân nam, 58 tuổi, quốc tịch Việt Nam, địa chỉ ở Tiên Dương, Đông Anh, Hà Nội. Bệnh nhân từ Anh về Việt Nam ngày 23/03/2020 trên chuyến bay mang số hiệu VN0054 của Vietnam Airlines (ghế 41C), nhập cảnh tại sân bay Vân Đồn. Bệnh nhân được chuyển về khu cách ly Trường Quân sự tỉnh Ninh Bình, mẫu bệnh phẩm được gửi tới Viện Vệ sinh Dịch tễ Trung ương ngày 26/03/2020. Hiện tại bệnh nhân đang được cách ly và điều trị tại Bệnh viện Đa khoa tỉnh Ninh Bình, tình trạng sức khoẻ ổn định. CA BỆNH 166 (BN166): Bệnh nhân nữ, 25 tuổi, quốc tịch Việt Nam, địa chỉ ở Đông Phú, Lục Nam, Bắc Giang. Bệnh nhân sống tại Thái Lan, về Việt Nam ngày 20/03/2020 trên chuyến bay mang số hiệu TG564 của Thai Airways (ghế 40B). Bệnh nhân được chuyển về khu cách ly Sư đoàn 241, tỉnh Ninh Bình, mẫu bệnh phẩm được gửi tới Viện Vệ sinh Dịch tễ Trung ương ngày 26/03/2020. Hiện tại bệnh nhân đang được cách ly và điều trị tại Bệnh viện Đa khoa tỉnh Ninh Bình, tình trạng sức khoẻ ổn định.  CA BỆNH 167 (BN167): Bệnh nhân nữ, 20 tuổi, quốc tịch Đan Mạch, lưu trú tại khách sạn ở  Quận Hoàn Kiếm, Hà Nội. Bệnh nhân là khách du lịch đi cùng bạn 22 tuổi. Ngày 7/3/2020 bệnh nhân và bạn đến Hà Nội trên chuyến bay số hiệu QR0976 (ghế 37K và 37J), nhập cảnh tại sân bay Nội Bài ngày 08/3/2020. Sau đó bệnh nhân lưu trú tại khách sạn trên phố Hàng Chiếu, Quận Hoàn Kiếm từ ngày 09/03/2020 đến 12/03/2020. Ngày 12/3/2020 bệnh nhân đi xe giường nằm của hãng Ngọc Sơn đến thành phố Hà Giang và lưu lại đây đến  15/03/2020. Bệnh nhân ở tại khách sạn Jasmine - Phương Thiện.  Về lại Hà Nội bệnh nhân ở khách sạn Kingly, số 8 Lý Thái Tổ. Ngày 17/3, bệnh nhân di chuyển từ Hà Nội vào Huế bằng xe giường nằm. Tại Huế, bệnh nhân và bạn lưu trú khách sạn Sunshine 3, số 10 Võ Thị Sáu đến 19/03/2020, sau đó đi Hội An và lưu trú tại khách sạn Backpacker, 250 Cửa Đại từ ngày 19/03/2020 đến 23/03/2020.  Ngày 23/3/2020 bệnh nhân di chuyển từ Đà Nẵng ra Hà Nội trên chuyến bay mang số hiệu VJ530 (ghế 19E, hạ cánh xuống Nội Bài lúc 9h sáng), tiếp tục ở tại khách sạn Kingly Hotel. Đáp ứng yêu cầu của hãng hàng không cần có giấy chứng nhận xét nghiệm không mắc COVID-19, ngày 24/3 bệnh nhân và bạn trai đã đến Bệnh viện Nhi Trung ương làm xét nghiệm, cho kết quả bệnh nhân dương tính với SARS-COV-2, còn bạn trai của bệnh nhân thì âm tính. Bệnh nhân và bạn trai đã được chuyển đến Bệnh viện Bệnh Nhiệt đới Trung ương cơ sở 2. Hiện tại tình trạng sức khoẻ của bệnh nhân ổn định. CA BỆNH 168 và BN 169 đều là nữ, 49 tuổi, là nhân viên cung cấp nước sôi của Bệnh viện Bạch Mai (sẽ cập nhật thêm) Ngay sau khi xét nghiệm 5.000 người là nhân viên, người lao động và người nhà bệnh nhân ở các khoa có người nhiễm, đã phát hiện 2 người dương tính với SARS-CoV-2, Bệnh viện đã chủ động tiến hành cách ly bệnh nhân và người tiếp xúc gần, tiến hành khử khuẩn khu nhà ăn. II. TÌNH HÌNH BỆNH VIỆN BẠCH MAI 1- Xét nghiệm tất cả các nhân viên y tế bệnh nhân và người nhà bệnh nhân: 5000 mẫu phát hiện 2 ca dương tính với SARS-CoV-2. Riêng 3 khoa phát hiện có người mắc COVID-19: Khoa thần kinh đã tiến hành xét nghiệm hết tất cả không có nhân viên nào bị nhiễm; toàn bộ 134 nhân viên tại Trung tâm nhiệt đới Bạch Mai có liên quan đến BN 87, BN87 và Khoa tim mạch C4: tất cả kết quả âm tính. 2- Nhận định có khả năng lây trong nhóm người nhà chăm sóc bệnh nhân, nguồn lây nhiễm từ bên ngoài vào bệnh viện.  3- Bệnh viện Bạch Mai đang tiến hành các biện pháp kiểm soát, tạm dừng đón tiếp bệnh nhân từ và thực hiện việc cách ly toàn bệnh viện để bảo đảm an toàn cho bệnh nhân, người nhà bệnh nhân và nhân viên bệnh viện.  4- Bộ Y tế đề nghị tất cả người nhà, người thân, những người nào đã đến Bệnh viện Bạch Mai từ 13/3/2020 trở lại đây cần liên lạc, khai báo y tế với cơ sở y tế gần nhất. 5- Nhận định tới đây một số bệnh viện tuyến cuối, một số bệnh viện trên địa bàn thành phố lớn( Hà Nội, Hồ Chí Minh) có thể xuất hiện các ca bệnh nên đòi hỏi phải thực hiện triệt để các biện pháp phòng lây nhiễm và thực hiện việc xét nghiệm sàng lọc như bệnh viện Bạch Mai. Xem thêm",,1,123
"Sắp tới ngày 27/7, tưởng nhớ các anh hùng liệt sỹ đã hy sinh vì đất nước Việt nam, và nhớ tới các đồng đội của tôi.",,1,364
📣 [CẬP NHẬT] TÌNH HÌNH ĐẾN 18H CHIỀU 2/6,"
---
🏢  Tổng số người tiếp xúc gần và nhập cảnh từ vùng dịch đang được theo dõi sức khỏe (cách ly): 8.333, trong đó:
- Cách ly tập trung tại bệnh viện: 73
- Cách ly tập trung tại cơ sở khác: 7.223
- Cách ly tại nhà, nơi lưu trú: 1.037

🦠 Tổng số ca mắc:
- Tính từ 6h ngày 16/4 đến 18h ngày 2/6: 47 ngày Việt Nam không có ca lây nhiễm trong cộng đồng.
- Tính đến 18h ngày 2/6: Việt Nam có tổng cộng 188 ca nhiễm nhập cảnh được cách ly ngay.
- Tính từ 6h đến 18h ngày 2/6: 0 ca mắc mới.

💊 Theo báo cáo của Tiểu ban Điều trị Ban chỉ đạo Quốc gia phòng, chống dịch COVID-19:
- 05 bệnh nhân được công bố khỏi bệnh:
+ BN278 tại Bệnh viện Bệnh Nhiệt đới Thành phố Hồ Chí Minh
+ 04 bệnh nhân tại Bệnh viện Bệnh Nhiệt đới Trung ương, bao gồm: BN294, BN299, BN307, BN311
- Số ca âm tính lần 1 với SARS-CoV-2: 5 ca.
- Số ca âm tính lần 2 trở lên với SARS-CoV-2: 5 ca.

🛌 Công tác điều trị cho BN91:

Nam phi công người Anh đã mỉm cười với nhân viên y tế, cử động tay chân tăng. Trước đó, ngày 29/5, nam phi công đã có thể tiếp nhận thìa dinh dưỡng do bác sĩ đút (ảnh), ngón tay đã có thể động đậy. Bệnh nhân có thể mấp máy môi, nhấp nháy mắt và đã rơi nước mắt trước lời hỏi thăm, động viên của đội ngũ y bác sĩ khi nằm trên giường bệnh.

Nam phi công tiên lượng còn nặng dù đã giảm được các thông số ECMO do sức cơ toàn thân còn yếu, đặc biệt yếu các cơ hô hấp và nhiễm trùng phổi với chủng vi khuẩn rất khó điều trị.

Đánh giá sơ bộ về thần kinh cho thấy bệnh nhân tỉnh, có phản xạ ho mạnh hơn và sức cơ tăng: Chi trên 3/5, chi dưới 1/5, cơ hoành phải hoạt động nhưng còn yếu. Bệnh nhân có hội chứng cai thuốc an thần và fentanyl nên hơi bứt rứt và thở nhanh.

Về phổi, oxy bệnh nhân cải thiện thêm, thông khí phổi Vt tăng và ổn định hơn so với các ngày trước, tuy nhiên, vẫn chưa đạt mức có thể cai ECMO do cơ hô hấp còn yếu và còn thở nhanh.

Để duy trì oxy máu SpO2 90-95% và PaCO2 bình thường, lưu lượng máu ECMO hiện là 3,7 lít/phút, đang giảm dần số lít oxy vào máy ECMO còn 1,5 lít/phút và nồng độ oxy (FiO2) vào máy ECMO còn 50%.

Về chức năng thận, bệnh nhân đã ngưng lọc máu từ ngày 27/5, có cho furosemide để duy trì lượng nước tiểu, chức năng thận đã hồi phục, BUN, creatinin máu không tăng 3 ngày nay.

Tình trạng chướng bụng giảm, có nhu động lại nên bệnh nhân 91 đã bắt đầu uống nước đường (chướng bụng có thể do hội chứng cai thuốc an thần và fentanyl hoặc do bactrim liều cao).

Tính đến nay, bệnh nhân 91 đã trải qua 76 ngày điều trị, trong đó quá trình điều trị tại Bệnh viện bệnh Nhiệt đới TP Hồ Chí Minh bắt đầu từ ngày 18/3- 22/5; tại Khoa Hồi sức tích cực – Bệnh viện Chợ Rẫy từ chiều muộn ngày 22/5 đến nay",1,1675
6H SÁNG 7/4: KHÔNG CÓ CA MẮC MỚI,"
Hôm nay là 3 buổi sáng liên tiếp, Bản tin phát lúc 6h sáng của Bộ Y tế về tình hình dịch COVID-19 không ghi nhận có ca bệnh mắc mới COVID-19 nào được ghi nhận. Hiện Việt Nam vẫn đang có 245 ca mắc (tính đến 18h chiều ngày 6/4), trong đó 95 ca đã được công bố khỏi bệnh/xuất viện.

* Tình hình điều trị: Theo báo cáo của Tiểu ban Điều trị Ban chỉ đạo Quốc gia phòng, chống dịch COVID-19:
- 03 ca nặng:
+ 2 ca đang thở máy, lọc máu là BN19 và BN161 tại Bệnh viện Bệnh Nhiệt đới Trung ương cơ sở 2 (BN19 đã có tiến triển, kết thúc ECMO lúc 12h20 ngày 4/4/2020);
+ BN91 tại Bệnh viện Bệnh Nhiệt đới TP. Hồ Chí Minh chuyển từ thở máy không xâm nhập sang thở máy xâm nhập và ECMO.
- Số ca có kết quả xét nghiệm 1 lần âm tính với SARS-COV-2: 32
- Số ca có kết quả xét nghiệm 2 lần âm tính với SARS-COV-2: 30 ca.

* Dự kiến trong hôm nay (7/4) có 18 bệnh nhân sẽ được công nhận khỏi bệnh.",1,1913
Cách chức Chánh thanh tra bộ TTTT Đặng Anh Tuấn do có hành vi vi phạm pháp luật...,"
Lại phải phấn đấu lại từ đầu",1,1944
Phi công anh nhiễm Burkholderia cenocepacia. Đây là  loại vi khuẩn rất khó điều trị trên nền bệnh nhân có suy giảm miễn dịch.,[<URL>](<URL>),1,4235
"Ban Chỉ đạo phòng, chống dịch COVID-19 thành phố Hà Nội yêu cầu người dân nếu phát hiện cơ sở nào còn mở cửa hoặc có dấu hiệu tụ tập đông người hãy chụp ảnh và gửi thông tin vào app Hanoi smart city. Hà Nội sẽ có phương án xử lý nghiêm.",,1,785
THÔNG TIN TỪ C.A TỈNH GIA LAI,"Theo thông báo của Bộ Công an, qua kiểm tra các thiết bị điện tử do các nước ngoài trao tặng (cho lực lượng công an và ngoài ngành công an) đã phát hiện một số yếu tố gây mất an ninh, an toàn thông tin, đặc biệt là một số điện thoại di động có nguồn gốc từ Trung Quốc do Tập đoàn Hoa Vĩ (Huawei) sản xuất có nhiều modul, blackbox bị mã hóa đầu vào đầu ra không thể kiểm tra được.",0,3256
<URL>,,1,1
"Sáng 7-3, Ban Chỉ đạo phòng chống dịch COVID-19 TP Hà Nội họp sau sự việc có thêm một người dương tính với COVD-19.",,1,548
"Sáng 9/6, ông Lương Xuân Dũng – cán bộ tư pháp xã Thanh Mỹ (thị xã Sơn Tây, Hà Nội) cho biết, người dân trên địa bàn vừa phát hiện một cháu bé sơ sinh bị bỏ rơi.","
Theo đó, vào khoảng 15h ngày 8/6, người dân nghe thấy tiếng trẻ con khóc yếu ớt dưới hố gas bỏ hoang nên tới kiểm tra thì phát hiện một bé trai sơ sinh còn nguyên dây rốn bị bỏ rơi.

Cháu bé không được mặc quần áo, bị kiến, dòi bu đầy mắt, mũi, miệng, tai và cuống rốn.

Ngay sau đó, cháu bé được Công an xã Thanh Mỹ cùng cán bộ trạm y tế xã sơ cứu ban đầu rồi chuyển đến Bệnh viện Đa khoa Sơn Tây. Sau đó, các bác sĩ tiếp tục chuyển bé trai đến Bệnh viện Đa khoa Xanh Pôn để cứu chữa đôi mắt cho bé.

Được biết, trước đó 3 ngày, người dân xung quanh nghe thấy tiếng trẻ con khóc quanh khu vực hố gas nơi bé trai bị bỏ rơi nhưng tưởng mèo kêu nên không ai phát hiện.

Người đưa cháu bé đến viện cho biết, các bác sĩ cấp cứu cho bé trai nhận định, cháu bé có sức sống mãnh liệt, mặc dù trong tình trạng kiệt sức sau khoảng 3 ngày bị bỏ rơi, không được ăn uống nhưng bé đã sống sót kỳ diệu dưới nắng nóng 40 độ C.

Sáng cùng ngày, trả lời PV VTC News, đại diện Bệnh viện Xanh Pôn xác nhận, ngày 8/6, bệnh viện có tiếp nhận một bé trai sơ sinh bị bỏ rơi từ thị xã Sơn Tây chuyển đến.


  ",1,3005
"ĐIỀU GÌ ĐANG XẢY RA Ở VIỆT NAM? 1. KHÔNG CÓ AI T Ử V ONG VÌ NHIỄM COVID-19 Khác với Trung Quốc, Ý, Nhật Bản, Iran hay Hàn Quốc đang ghi nhận hàng chục ngàn, hàng trăm ca nhiễm covid-19. Trung Quốc và Ý có số người t ử <URL> lên đến hàng nghìn, Nhật Bản và Hàn Quốc đều ghi nhận những ca t ử <URL> thì Việt Nam cho đến thời điểm hiện tại không hề ghi nhận ca t ử <URL> nào do covid-19 gây ra.... 2. 3 LẦN VIỆT NAM CỬ MÁY BAY ĐÓN CÔNG DÂN VỀ TỪ VÙNG DỊCH HOÀN TOÀN MIỄN PHÍ, HÃNG HÀNG KHÔNG QUỐC GIA CŨNG MIỄN PHÍ TOÀN BỘ VÉ MÁY BAY CHO NGƯỜI HOÀN THÀNH CÁCH LY VỀ NHÀ Gần 7000 người Việt Nam đã được đón về từ khắp nơi trên thế giới. Chính phủ Việt Nam luôn cân nhắc đến phương án đón công dân trở về Việt Nam từ vùng dịch và sẽ hỗ trợ 100% chi phí di chuyển. Bên cạnh đó, với những người đã hoàn thành thời gian cách ly, Vietnam Airline sẽ hỗ trợ vé máy bay miễn phí để họ về nhà. Trong khi tại Mỹ hoặc Nhật thì công dân của họ phải chi trả khoản tiền này. 3. CHỮA TRỊ MIỄN PHÍ CHO NGƯỜI VIỆT NAM BỊ NHIỄM COVID-19, XÉT NGHIỆM, CÁCH LY MIỄN PHÍ ĐỐI VỚI NGƯỜI NƯỚC NGOÀI Bảo hiểm xã hội Việt Nam thực hiện chi trả 100% chi phí điều trị cho tất cả các trường hợp dương tính với covid-19 là người Việt Nam. Đối với người nước ngoài, Chính phủ chi trả tiền xét nghiệm và cách ly. Ở Mỹ, 1 bệnh nhân đã phải trả hóa đơn 34.000 USD để xét nghiệm covid-19. 4. THỰC PHẨM HOÀN TOÀN MIỄN PHÍ Tất cả các khu vực bị cách ly vì dịch đều sẽ được Nhà nước cấp phát thực phẩm miễn phí, theo tiêu chuẩn và đầy đủ dinh dưỡng. 5. VIỆT NAM LÀ QUỐC GIA ĐẦU TIÊN TRÊN THẾ GIỚI HOÀN THIỆN PHÁC ĐỒ ĐIỀU TRỊ HIỆU QUẢ COVID-19 Theo Bộ y tế, sau quá trình nghiên cứu, điều trị, hiện Bộ đã đưa ra phác đồ điều trị hiệu quả covid-19 và sẵn sàng chia sẻ kinh nghiệm với các quốc gia đang có dịch. 6. SẢN XUẤT THÀNH CÔNG BỘ KIT XÉT NGHIỆM NHANH COVID-19 Đến nay, đã có gần 20 quốc gia đặt hàng bộ kit xét nghiệm nhanh covid-19 của Việt Nam, trong đó có rất nhiều quốc gia phát triển.  7. QUÂN ĐỘI NHÂN DÂN VIỆT NAM SẴN SÀNG VÀO RỪNG LẬP TRẠI, NHƯỜNG DOANH TRẠI CHO NGƯỜI DÂN CÁCH LY Sau khi có quyết định chính thức sử dụng một số doanh trại của các đơn vị trong quân đội. Bộ đội Việt Nam tại các vùng biên giới nơi cách ly công dân trở về từ vùng dịch đã vào rừng lập trại, sinh hoạt trong rừng, nhường doanh trại cho dân, kiểm soát vượt biên trái phép. Hiện trên thế giới chưa quân đội nào làm vậy. 8. ""NHỮNG LÃO TƯỚNG NGÀNH Y VÀO CUỘC"" Hơn 280 y, bác sỹ đã về hưu ở Hà Nội tình nguyện xin được tham gia chống covid-19. Họ dù lớn tuổi nhưng cũng quyết không ngồi yên. 9. 600 CHIẾN SỸ MẶC ÁO BLOUSE MỚI CHUẨN BỊ LÂM TRẬN Có 600 sinh viên năm 4 của các trường Đại học y, dược tình nguyện tham gia chống covid-19 trên khắp mọi miền đất nước, quyết đem tuổi trẻ của mình cống hiến cho đất nước. 10. RẤT NHIỀU KHÁCH SẠN XIN LÀM NƠI CÁCH LY MIỄN PHÍ Một khách sạn 4 sao tại Quảng Ninh đã chủ động xin làm cơ sở cách ly 157 người, thực đơn tại cơ sở rất chất lượng mỗi bữa trị giá 180 nghìn đồng.  Bên cạnh đó còn rất nhiều khách sạn ở Hà Nội, <URL>, Đà Nẵng cũng tình nguyện sử dụng cơ sở vật chất của mình làm nơi cách ly người về từ vùng dịch.  11. NGHỆ SỸ VÀO CUỘC Ca sỹ Hà Anh Tuấn quyên góp 2 tỷ cho 3 phòng áp lực âm. Diễn viên Chipu quyên góp 5000 bộ đồ bảo hộ, 1 tỷ đồng để lắp đặt phòng áp lực âm.  Hoa hậu Mai Phương Thúy xin được gặp Thủ tướng để ủng hộ 20 tỷ đồng cùng Nhà nước chống dịch.  Đàm Vĩnh Hưng, Cát Phượng, Ngô Thanh Vân cũng đóng 12,5 triệu tại Công an phường :v  12. TOÀN DÂN CÙNG CHUNG TAY CHỐNG DỊCH COVID-19, NGƯỜI CÓ TIỀN GIÚP TIỀN, NGƯỜI CÓ SỨC GIÚP SỨC Đoàn Chủ tịch Ủy ban Trung ương MTTQ Việt Nam, nhiều cơ quan, đơn vị, tổ chức cá nhân đã phát huy trách nhiệm của mình cùng chung tay ủng hộ phòng, chống dịch COVID-19, ngay trong ngày 19/3, Bí thư Trung ương Đảng, Chủ tịch Ủy ban Trung ương MTTQ Việt Nam Trần Thanh Mẫn đã đại diện tiếp nhận ủng hộ và đăng ký ủng hộ từ các cơ quan, đơn vị, các tập đoàn, tổng công ty ở trong và ngoài nước với tổng số tiền gần 40 tỷ đồng chỉ sau 3 ngày kêu gọi.  13. KHÔNG CÓ MỘT AI BỊ BỎ LẠI PHÍA SAU!!! ------------ Người ta có thể phản bội Tổ quốc, nhưng Tổ quốc thì không bao giờ phản bội những đứa con của mình. Cuốn hộ chiếu màu xanh đã có lúc bị ghẻ lạnh vì nó ""quyền lực yếu"", nhưng giờ đây, khi đã cầm trên tay cuốn hộ chiếu màu xanh đẹp đẽ ấy, mỗi người đều có thể an tâm tự nhủ: ""Sắp về Tổ quốc rồi! Sống rồi!"" Vậy nên, hãy tự hào về đất nước của chúng ta, chung lưng đấu cật, có rau ăn rau, có cháo ăn cháo, cùng vượt qua đại dịch! Nguồn: Hvpcpd #KSC Xem thêm",,0,2936
Các năm Canh Tý trong lịch sử thường không phải thời gian thịnh vượng đối với Trung Quốc. Năm Canh Tý 2020 này cũng không phải ngoại lệ khi đất nước tỉ dân chẳng những phải gồng mình ứng phó với đại dịch COVID-19 mà còn cả những hệ lụy về kinh tế theo sau.,,1,1246
Một số ngân hàng thương mại đã nộp đơn đề nghị được nới hạn mức tăng trưởng tín dụng năm nay và đang được Ngân hàng Nhà nước (NHNN) tổng hợp để xem xét điều chỉnh.,,1,4237
"Là người đứng đầu  cơ quan lãnh đạo, cơ quan tư pháp tại tỉnh thay vì công tâm xử lý đơn thư của người dân, chính những người này lại dùng vị trí chức vụ của mình để thay đổi kết quả các phiên tòa.","
Ồ, vậy là không thể hay có thể 🤔",0,585
"Bắt giữ nghi phạm “biến thái” làm trò đồi bại với người phụ nữ ở quận 5, <URL>",,1,1737
"Trong 9 bộ hài cốt vừa được lực lượng chức năng tỉnh Quảng Trị phát hiện thì có 1 bộ hài cốt đã xác định danh tính là liệt sĩ Trần Đình Cửu, quê ở Hà Tĩnh, hy sinh ngày 12.6.1974.","
    #hàicốtliệtsĩ #TrầnĐìnhCửu #HàTĩnh",1,792
Corona làm chết 3 người ở miền Tây thuộc 2 tỉnh LA vs TG trong thời gian Tết Nguyên đán nhưng bưng bít ko cho báo đăng. Tin hay ko thì tùy!,,0,2742
"Trong những ngày này, chỉ cần lượn một vòng phố xá, trung tâm thương mại hay khu vực quanh các trường học là biết những ảnh hưởng do dịch Covid-19 gây ra. Những nơi tưởng chừng đông vui, náo nhiệt nhất cũng trở nên vắng vẻ.","
Dịch bệnh ảnh hưởng đến mọi mặt đời sống, khiến cho nhiều cửa hàng đứng trên bờ phá sản và nhiều bạn sinh viên mất công ăn việc làm chỉ sau hơn một tháng nghỉ dịch.

Xem thêm video để biết tình hình sinh viên làm thêm giữa mùa dịch đã điêu đứng thế như nào:
<URL>

#LaChanVirusCorona #Lotus #VCCorp #ICT_anti_nCoV",1,551
Nhiều người rỉ tai nhau cách ăn sống hay uống nước ép bí đao sẽ giảm được cân nhanh chóng mà không biết cách làm này gây nguy hại khôn lường cho sức khỏe.,,1,2188
